"clistingid","ilanguageid","csku","icategory","ccreateuser","dcreatedate"
"988336c0-d8c9-1004-8a97-438cca05a146",null,"H369","288",null,"2015-02-07 00:00:00"
"9883fa10-d8c9-1004-8a97-438cca05a146",null,"H296","77",null,"2015-02-07 00:00:00"
"9883fa10-d8c9-1004-8a97-438cca05a146",null,"H296","80",null,"2015-02-07 00:00:00"
"9884bdc4-d8c9-1004-8a97-438cca05a146",null,"H305","77",null,"2015-02-07 00:00:00"
"9884bdc4-d8c9-1004-8a97-438cca05a146",null,"H305","80",null,"2015-02-07 00:00:00"
"9884bdc4-d8c9-1004-8a97-438cca05a146",null,"H305","290",null,"2015-02-07 00:00:00"
"98858114-d8c9-1004-8a97-438cca05a146",null,"H304","77",null,"2015-02-07 00:00:00"
"98858114-d8c9-1004-8a97-438cca05a146",null,"H304","80",null,"2015-02-07 00:00:00"
"98861d54-d8c9-1004-8a97-438cca05a146",null,"H303","77",null,"2015-02-07 00:00:00"
"98861d54-d8c9-1004-8a97-438cca05a146",null,"H303","80",null,"2015-02-07 00:00:00"
"9886e0a4-d8c9-1004-8a97-438cca05a146",null,"H299","77",null,"2015-02-07 00:00:00"
"9886e0a4-d8c9-1004-8a97-438cca05a146",null,"H299","80",null,"2015-02-07 00:00:00"
"9886e0a4-d8c9-1004-8a97-438cca05a146",null,"H299","288",null,"2015-02-07 00:00:00"
"9887a3f4-d8c9-1004-8a97-438cca05a146",null,"H297","77",null,"2015-02-07 00:00:00"
"9887a3f4-d8c9-1004-8a97-438cca05a146",null,"H297","80",null,"2015-02-07 00:00:00"
"98884034-d8c9-1004-8a97-438cca05a146",null,"H295","77",null,"2015-02-07 00:00:00"
"98884034-d8c9-1004-8a97-438cca05a146",null,"H295","80",null,"2015-02-07 00:00:00"
"98890384-d8c9-1004-8a97-438cca05a146",null,"H293","77",null,"2015-02-07 00:00:00"
"98890384-d8c9-1004-8a97-438cca05a146",null,"H293","80",null,"2015-02-07 00:00:00"
"98890384-d8c9-1004-8a97-438cca05a146",null,"H293","288",null,"2015-02-07 00:00:00"
"9889c6d4-d8c9-1004-8a97-438cca05a146",null,"H292","77",null,"2015-02-07 00:00:00"
"9889c6d4-d8c9-1004-8a97-438cca05a146",null,"H292","80",null,"2015-02-07 00:00:00"
"9889c6d4-d8c9-1004-8a97-438cca05a146",null,"H292","288",null,"2015-02-07 00:00:00"
"988a6314-d8c9-1004-8a97-438cca05a146",null,"H290","77",null,"2015-02-07 00:00:00"
"988a6314-d8c9-1004-8a97-438cca05a146",null,"H290","80",null,"2015-02-07 00:00:00"
"988a6314-d8c9-1004-8a97-438cca05a146",null,"H290","288",null,"2015-02-07 00:00:00"
"988b2664-d8c9-1004-8a97-438cca05a146",null,"H289","77",null,"2015-02-07 00:00:00"
"988b2664-d8c9-1004-8a97-438cca05a146",null,"H289","80",null,"2015-02-07 00:00:00"
"988bc2a4-d8c9-1004-8a97-438cca05a146",null,"H285","77",null,"2015-02-07 00:00:00"
"988bc2a4-d8c9-1004-8a97-438cca05a146",null,"H285","80",null,"2015-02-07 00:00:00"
"988bc2a4-d8c9-1004-8a97-438cca05a146",null,"H285","289",null,"2015-02-07 00:00:00"
"988cadcc-d8c9-1004-8a97-438cca05a146",null,"H281","18",null,"2015-02-07 00:00:00"
"988cadcc-d8c9-1004-8a97-438cca05a146",null,"H281","274",null,"2015-02-07 00:00:00"
"988cadcc-d8c9-1004-8a97-438cca05a146",null,"H281","275",null,"2015-02-07 00:00:00"
"988d711c-d8c9-1004-8a97-438cca05a146",null,"H278W","99",null,"2015-02-07 00:00:00"
"988d711c-d8c9-1004-8a97-438cca05a146",null,"H278W","227",null,"2015-02-07 00:00:00"
"988e346c-d8c9-1004-8a97-438cca05a146",null,"H278RP","104",null,"2015-02-07 00:00:00"
"988e346c-d8c9-1004-8a97-438cca05a146",null,"H278RP","257",null,"2015-02-07 00:00:00"
"988ed0ac-d8c9-1004-8a97-438cca05a146",null,"H278BL","104",null,"2015-02-07 00:00:00"
"988ed0ac-d8c9-1004-8a97-438cca05a146",null,"H278BL","257",null,"2015-02-07 00:00:00"
"988f93fc-d8c9-1004-8a97-438cca05a146",null,"H225","77",null,"2015-02-07 00:00:00"
"988f93fc-d8c9-1004-8a97-438cca05a146",null,"H225","80",null,"2015-02-07 00:00:00"
"988f93fc-d8c9-1004-8a97-438cca05a146",null,"H225","287",null,"2015-02-07 00:00:00"
"9890303c-d8c9-1004-8a97-438cca05a146",null,"H223","77",null,"2015-02-07 00:00:00"
"9890303c-d8c9-1004-8a97-438cca05a146",null,"H223","80",null,"2015-02-07 00:00:00"
"9890f3f0-d8c9-1004-8a97-438cca05a146",null,"H221","77",null,"2015-02-07 00:00:00"
"9890f3f0-d8c9-1004-8a97-438cca05a146",null,"H221","80",null,"2015-02-07 00:00:00"
"98919030-d8c9-1004-8a97-438cca05a146",null,"H152","77",null,"2015-02-07 00:00:00"
"98919030-d8c9-1004-8a97-438cca05a146",null,"H152","79",null,"2015-02-07 00:00:00"
"98919030-d8c9-1004-8a97-438cca05a146",null,"H152","284",null,"2015-02-07 00:00:00"
"98927a90-d8c9-1004-8a97-438cca05a146",null,"H150","4",null,"2015-02-07 00:00:00"
"98927a90-d8c9-1004-8a97-438cca05a146",null,"H150","18",null,"2015-02-07 00:00:00"
"98927a90-d8c9-1004-8a97-438cca05a146",null,"H150","136",null,"2015-02-07 00:00:00"
"989316d0-d8c9-1004-8a97-438cca05a146",null,"H119","77",null,"2015-02-07 00:00:00"
"989316d0-d8c9-1004-8a97-438cca05a146",null,"H119","80",null,"2015-02-07 00:00:00"
"989316d0-d8c9-1004-8a97-438cca05a146",null,"H119","290",null,"2015-02-07 00:00:00"
"9893da20-d8c9-1004-8a97-438cca05a146",null,"PS368-A682","49",null,"2015-02-07 00:00:00"
"9893da20-d8c9-1004-8a97-438cca05a146",null,"PS368-A682","50",null,"2015-02-07 00:00:00"
"98949d70-d8c9-1004-8a97-438cca05a146",null,"PS368-A743","49",null,"2015-02-07 00:00:00"
"98949d70-d8c9-1004-8a97-438cca05a146",null,"PS368-A743","50",null,"2015-02-07 00:00:00"
"989587d0-d8c9-1004-8a97-438cca05a146",null,"PS368-A747","49",null,"2015-02-07 00:00:00"
"989587d0-d8c9-1004-8a97-438cca05a146",null,"PS368-A747","50",null,"2015-02-07 00:00:00"
"98964b20-d8c9-1004-8a97-438cca05a146",null,"PS368-A771","49",null,"2015-02-07 00:00:00"
"98964b20-d8c9-1004-8a97-438cca05a146",null,"PS368-A771","50",null,"2015-02-07 00:00:00"
"98975c90-d8c9-1004-8a97-438cca05a146",null,"PS368-B070","49",null,"2015-02-07 00:00:00"
"98975c90-d8c9-1004-8a97-438cca05a146",null,"PS368-B070","50",null,"2015-02-07 00:00:00"
"98989510-d8c9-1004-8a97-438cca05a146",null,"PS588G-B1548","49",null,"2015-02-07 00:00:00"
"98989510-d8c9-1004-8a97-438cca05a146",null,"PS588G-B1548","50",null,"2015-02-07 00:00:00"
"9899cd90-d8c9-1004-8a97-438cca05a146",null,"PS368-B048","49",null,"2015-02-07 00:00:00"
"9899cd90-d8c9-1004-8a97-438cca05a146",null,"PS368-B048","50",null,"2015-02-07 00:00:00"
"989a90e0-d8c9-1004-8a97-438cca05a146",null,"PS002","49",null,"2015-02-07 00:00:00"
"989a90e0-d8c9-1004-8a97-438cca05a146",null,"PS002","50",null,"2015-02-07 00:00:00"
"989b5430-d8c9-1004-8a97-438cca05a146",null,"PS041B","49",null,"2015-02-07 00:00:00"
"989b5430-d8c9-1004-8a97-438cca05a146",null,"PS041B","50",null,"2015-02-07 00:00:00"
"989c1780-d8c9-1004-8a97-438cca05a146",null,"PS369i","49",null,"2015-02-07 00:00:00"
"989c1780-d8c9-1004-8a97-438cca05a146",null,"PS369i","50",null,"2015-02-07 00:00:00"
"989cdb34-d8c9-1004-8a97-438cca05a146",null,"PS481F","49",null,"2015-02-07 00:00:00"
"989cdb34-d8c9-1004-8a97-438cca05a146",null,"PS481F","50",null,"2015-02-07 00:00:00"
"989d9e84-d8c9-1004-8a97-438cca05a146",null,"PS369","49",null,"2015-02-07 00:00:00"
"989d9e84-d8c9-1004-8a97-438cca05a146",null,"PS369","50",null,"2015-02-07 00:00:00"
"989e61d4-d8c9-1004-8a97-438cca05a146",null,"PS368","49",null,"2015-02-07 00:00:00"
"989e61d4-d8c9-1004-8a97-438cca05a146",null,"PS368","50",null,"2015-02-07 00:00:00"
"989f2524-d8c9-1004-8a97-438cca05a146",null,"PT137B","49",null,"2015-02-07 00:00:00"
"989f2524-d8c9-1004-8a97-438cca05a146",null,"PT137B","50",null,"2015-02-07 00:00:00"
"989fc164-d8c9-1004-8a97-438cca05a146",null,"P011-A1000","49",null,"2015-02-07 00:00:00"
"989fc164-d8c9-1004-8a97-438cca05a146",null,"P011-A1000","50",null,"2015-02-07 00:00:00"
"98a0d2d4-d8c9-1004-8a97-438cca05a146",null,"P288-C0013","49",null,"2015-02-07 00:00:00"
"98a0d2d4-d8c9-1004-8a97-438cca05a146",null,"P288-C0013","50",null,"2015-02-07 00:00:00"
"98a1e444-d8c9-1004-8a97-438cca05a146",null,"P516-B2328","49",null,"2015-02-07 00:00:00"
"98a1e444-d8c9-1004-8a97-438cca05a146",null,"P516-B2328","50",null,"2015-02-07 00:00:00"
"98a2f618-d8c9-1004-8a97-438cca05a146",null,"P301Y","49",null,"2015-02-07 00:00:00"
"98a2f618-d8c9-1004-8a97-438cca05a146",null,"P301Y","50",null,"2015-02-07 00:00:00"
"98a3e078-d8c9-1004-8a97-438cca05a146",null,"P285B","49",null,"2015-02-07 00:00:00"
"98a3e078-d8c9-1004-8a97-438cca05a146",null,"P285B","50",null,"2015-02-07 00:00:00"
"98a518f8-d8c9-1004-8a97-438cca05a146",null,"P240U","49",null,"2015-02-07 00:00:00"
"98a518f8-d8c9-1004-8a97-438cca05a146",null,"P240U","50",null,"2015-02-07 00:00:00"
"98a65178-d8c9-1004-8a97-438cca05a146",null,"P037R","49",null,"2015-02-07 00:00:00"
"98a65178-d8c9-1004-8a97-438cca05a146",null,"P037R","50",null,"2015-02-07 00:00:00"
"98a714c8-d8c9-1004-8a97-438cca05a146",null,"P516","49",null,"2015-02-07 00:00:00"
"98a714c8-d8c9-1004-8a97-438cca05a146",null,"P516","50",null,"2015-02-07 00:00:00"
"98a7b108-d8c9-1004-8a97-438cca05a146",null,"P666","49",null,"2015-02-07 00:00:00"
"98a7b108-d8c9-1004-8a97-438cca05a146",null,"P666","50",null,"2015-02-07 00:00:00"
"98a89b68-d8c9-1004-8a97-438cca05a146",null,"P818","10",null,"2015-02-07 00:00:00"
"98a89b68-d8c9-1004-8a97-438cca05a146",null,"P818","22",null,"2015-02-07 00:00:00"
"98a9acd8-d8c9-1004-8a97-438cca05a146",null,"P270-CK064","49",null,"2015-02-07 00:00:00"
"98a9acd8-d8c9-1004-8a97-438cca05a146",null,"P270-CK064","50",null,"2015-02-07 00:00:00"
"98aa7028-d8c9-1004-8a97-438cca05a146",null,"P291","49",null,"2015-02-07 00:00:00"
"98aa7028-d8c9-1004-8a97-438cca05a146",null,"P291","50",null,"2015-02-07 00:00:00"
"98ab3378-d8c9-1004-8a97-438cca05a146",null,"P288","49",null,"2015-02-07 00:00:00"
"98ab3378-d8c9-1004-8a97-438cca05a146",null,"P288","50",null,"2015-02-07 00:00:00"
"98abcfb8-d8c9-1004-8a97-438cca05a146",null,"P289","49",null,"2015-02-07 00:00:00"
"98abcfb8-d8c9-1004-8a97-438cca05a146",null,"P289","50",null,"2015-02-07 00:00:00"
"98acba18-d8c9-1004-8a97-438cca05a146",null,"PW806","49",null,"2015-02-07 00:00:00"
"98acba18-d8c9-1004-8a97-438cca05a146",null,"PW806","50",null,"2015-02-07 00:00:00"
"98ada478-d8c9-1004-8a97-438cca05a146",null,"PT758-B006","49",null,"2015-02-07 00:00:00"
"98ada478-d8c9-1004-8a97-438cca05a146",null,"PT758-B006","50",null,"2015-02-07 00:00:00"
"98ae67c8-d8c9-1004-8a97-438cca05a146",null,"PT695-B492","49",null,"2015-02-07 00:00:00"
"98ae67c8-d8c9-1004-8a97-438cca05a146",null,"PT695-B492","50",null,"2015-02-07 00:00:00"
"98af528c-d8c9-1004-8a97-438cca05a146",null,"PT200QB-B1533","10",null,"2015-02-07 00:00:00"
"98af528c-d8c9-1004-8a97-438cca05a146",null,"PT200QB-B1533","22",null,"2015-02-07 00:00:00"
"98b015dc-d8c9-1004-8a97-438cca05a146",null,"PT200Y-B545-2","49",null,"2015-02-07 00:00:00"
"98b015dc-d8c9-1004-8a97-438cca05a146",null,"PT200Y-B545-2","50",null,"2015-02-07 00:00:00"
"98b0b21c-d8c9-1004-8a97-438cca05a146",null,"PT160B","49",null,"2015-02-07 00:00:00"
"98b0b21c-d8c9-1004-8a97-438cca05a146",null,"PT160B","50",null,"2015-02-07 00:00:00"
"98b1756c-d8c9-1004-8a97-438cca05a146",null,"PT121B","49",null,"2015-02-07 00:00:00"
"98b1756c-d8c9-1004-8a97-438cca05a146",null,"PT121B","50",null,"2015-02-07 00:00:00"
"98b238bc-d8c9-1004-8a97-438cca05a146",null,"PT103B","49",null,"2015-02-07 00:00:00"
"98b238bc-d8c9-1004-8a97-438cca05a146",null,"PT103B","50",null,"2015-02-07 00:00:00"
"98b3231c-d8c9-1004-8a97-438cca05a146",null,"PT098S","49",null,"2015-02-07 00:00:00"
"98b3231c-d8c9-1004-8a97-438cca05a146",null,"PT098S","50",null,"2015-02-07 00:00:00"
"98b40d7c-d8c9-1004-8a97-438cca05a146",null,"PT016BZ","49",null,"2015-02-07 00:00:00"
"98b40d7c-d8c9-1004-8a97-438cca05a146",null,"PT016BZ","50",null,"2015-02-07 00:00:00"
"98b4d0cc-d8c9-1004-8a97-438cca05a146",null,"PT110","49",null,"2015-02-07 00:00:00"
"98b4d0cc-d8c9-1004-8a97-438cca05a146",null,"PT110","50",null,"2015-02-07 00:00:00"
"98b5941c-d8c9-1004-8a97-438cca05a146",null,"PT402SU","49",null,"2015-02-07 00:00:00"
"98b5941c-d8c9-1004-8a97-438cca05a146",null,"PT402SU","50",null,"2015-02-07 00:00:00"
"98b67e7c-d8c9-1004-8a97-438cca05a146",null,"PT695-B499","49",null,"2015-02-07 00:00:00"
"98b67e7c-d8c9-1004-8a97-438cca05a146",null,"PT695-B499","50",null,"2015-02-07 00:00:00"
"98b7de0c-d8c9-1004-8a97-438cca05a146",null,"PT900-B056","49",null,"2015-02-07 00:00:00"
"98b7de0c-d8c9-1004-8a97-438cca05a146",null,"PT900-B056","50",null,"2015-02-07 00:00:00"
"98b93d9c-d8c9-1004-8a97-438cca05a146",null,"PT600","49",null,"2015-02-07 00:00:00"
"98b93d9c-d8c9-1004-8a97-438cca05a146",null,"PT600","50",null,"2015-02-07 00:00:00"
"98ba00ec-d8c9-1004-8a97-438cca05a146",null,"PT298","49",null,"2015-02-07 00:00:00"
"98ba00ec-d8c9-1004-8a97-438cca05a146",null,"PT298","50",null,"2015-02-07 00:00:00"
"98ba9d2c-d8c9-1004-8a97-438cca05a146",null,"PT777B","49",null,"2015-02-07 00:00:00"
"98ba9d2c-d8c9-1004-8a97-438cca05a146",null,"PT777B","50",null,"2015-02-07 00:00:00"
"98bb60e0-d8c9-1004-8a97-438cca05a146",null,"PT295+","49",null,"2015-02-07 00:00:00"
"98bb60e0-d8c9-1004-8a97-438cca05a146",null,"PT295+","50",null,"2015-02-07 00:00:00"
"98bc4b40-d8c9-1004-8a97-438cca05a146",null,"PT200","49",null,"2015-02-07 00:00:00"
"98bc4b40-d8c9-1004-8a97-438cca05a146",null,"PT200","50",null,"2015-02-07 00:00:00"
"98bd5cb0-d8c9-1004-8a97-438cca05a146",null,"PT191","49",null,"2015-02-07 00:00:00"
"98bd5cb0-d8c9-1004-8a97-438cca05a146",null,"PT191","50",null,"2015-02-07 00:00:00"
"98be2000-d8c9-1004-8a97-438cca05a146",null,"P017RP-B2395","49",null,"2015-02-07 00:00:00"
"98be2000-d8c9-1004-8a97-438cca05a146",null,"P017RP-B2395","50",null,"2015-02-07 00:00:00"
"98bee4e0-d8c9-1004-8a97-438cca05a146",null,"P044","49",null,"2015-02-07 00:00:00"
"98bee4e0-d8c9-1004-8a97-438cca05a146",null,"P044","50",null,"2015-02-07 00:00:00"
"98bfa830-d8c9-1004-8a97-438cca05a146",null,"P318","49",null,"2015-02-07 00:00:00"
"98bfa830-d8c9-1004-8a97-438cca05a146",null,"P318","50",null,"2015-02-07 00:00:00"
"98c06b80-d8c9-1004-8a97-438cca05a146",null,"P230","49",null,"2015-02-07 00:00:00"
"98c06b80-d8c9-1004-8a97-438cca05a146",null,"P230","50",null,"2015-02-07 00:00:00"
"98c107c0-d8c9-1004-8a97-438cca05a146",null,"P488-B597","49",null,"2015-02-07 00:00:00"
"98c107c0-d8c9-1004-8a97-438cca05a146",null,"P488-B597","50",null,"2015-02-07 00:00:00"
"98c1cb74-d8c9-1004-8a97-438cca05a146",null,"P488","49",null,"2015-02-07 00:00:00"
"98c1cb74-d8c9-1004-8a97-438cca05a146",null,"P488","50",null,"2015-02-07 00:00:00"
"98c2b5d4-d8c9-1004-8a97-438cca05a146",null,"P888","49",null,"2015-02-07 00:00:00"
"98c2b5d4-d8c9-1004-8a97-438cca05a146",null,"P888","50",null,"2015-02-07 00:00:00"
"98c3ee54-d8c9-1004-8a97-438cca05a146",null,"PA852B","49",null,"2015-02-07 00:00:00"
"98c3ee54-d8c9-1004-8a97-438cca05a146",null,"PA852B","54",null,"2015-02-07 00:00:00"
"98c3ee54-d8c9-1004-8a97-438cca05a146",null,"PA852B","140",null,"2015-02-07 00:00:00"
"98c3ee54-d8c9-1004-8a97-438cca05a146",null,"PA852B","351",null,"2015-02-07 00:00:00"
"98c48a94-d8c9-1004-8a97-438cca05a146",null,"PA1110","49",null,"2015-02-07 00:00:00"
"98c48a94-d8c9-1004-8a97-438cca05a146",null,"PA1110","53",null,"2015-02-07 00:00:00"
"98c54de4-d8c9-1004-8a97-438cca05a146",null,"TMBH019LP","49",null,"2015-02-07 00:00:00"
"98c54de4-d8c9-1004-8a97-438cca05a146",null,"TMBH019LP","53",null,"2015-02-07 00:00:00"
"98c5ea24-d8c9-1004-8a97-438cca05a146",null,"PA1108EU","49",null,"2015-02-07 00:00:00"
"98c5ea24-d8c9-1004-8a97-438cca05a146",null,"PA1108EU","53",null,"2015-02-07 00:00:00"
"98c6ad74-d8c9-1004-8a97-438cca05a146",null,"PA1106T","49",null,"2015-02-07 00:00:00"
"98c6ad74-d8c9-1004-8a97-438cca05a146",null,"PA1106T","53",null,"2015-02-07 00:00:00"
"98c6ad74-d8c9-1004-8a97-438cca05a146",null,"PA1106T","140",null,"2015-02-07 00:00:00"
"98c770c4-d8c9-1004-8a97-438cca05a146",null,"PA1106Y","49",null,"2015-02-07 00:00:00"
"98c770c4-d8c9-1004-8a97-438cca05a146",null,"PA1106Y","53",null,"2015-02-07 00:00:00"
"98c85b24-d8c9-1004-8a97-438cca05a146",null,"PA1106W","49",null,"2015-02-07 00:00:00"
"98c85b24-d8c9-1004-8a97-438cca05a146",null,"PA1106W","53",null,"2015-02-07 00:00:00"
"98c91e74-d8c9-1004-8a97-438cca05a146",null,"PA1106SB","49",null,"2015-02-07 00:00:00"
"98c91e74-d8c9-1004-8a97-438cca05a146",null,"PA1106SB","53",null,"2015-02-07 00:00:00"
"98ca08d4-d8c9-1004-8a97-438cca05a146",null,"PA1106RR","49",null,"2015-02-07 00:00:00"
"98ca08d4-d8c9-1004-8a97-438cca05a146",null,"PA1106RR","53",null,"2015-02-07 00:00:00"
"98cacc24-d8c9-1004-8a97-438cca05a146",null,"PA1106RP","49",null,"2015-02-07 00:00:00"
"98cacc24-d8c9-1004-8a97-438cca05a146",null,"PA1106RP","53",null,"2015-02-07 00:00:00"
"98cb6864-d8c9-1004-8a97-438cca05a146",null,"PA1106R","49",null,"2015-02-07 00:00:00"
"98cb6864-d8c9-1004-8a97-438cca05a146",null,"PA1106R","53",null,"2015-02-07 00:00:00"
"98cc2bb4-d8c9-1004-8a97-438cca05a146",null,"PA1106P","49",null,"2015-02-07 00:00:00"
"98cc2bb4-d8c9-1004-8a97-438cca05a146",null,"PA1106P","53",null,"2015-02-07 00:00:00"
"98ccef04-d8c9-1004-8a97-438cca05a146",null,"PA1106LBL","49",null,"2015-02-07 00:00:00"
"98ccef04-d8c9-1004-8a97-438cca05a146",null,"PA1106LBL","53",null,"2015-02-07 00:00:00"
"98cdb2b8-d8c9-1004-8a97-438cca05a146",null,"PA1106GY","49",null,"2015-02-07 00:00:00"
"98cdb2b8-d8c9-1004-8a97-438cca05a146",null,"PA1106GY","53",null,"2015-02-07 00:00:00"
"98ce4ef8-d8c9-1004-8a97-438cca05a146",null,"PA1106GR","49",null,"2015-02-07 00:00:00"
"98ce4ef8-d8c9-1004-8a97-438cca05a146",null,"PA1106GR","53",null,"2015-02-07 00:00:00"
"98cf1248-d8c9-1004-8a97-438cca05a146",null,"PA1106BL","49",null,"2015-02-07 00:00:00"
"98cf1248-d8c9-1004-8a97-438cca05a146",null,"PA1106BL","53",null,"2015-02-07 00:00:00"
"98cfd5fc-d8c9-1004-8a97-438cca05a146",null,"PA1106B","49",null,"2015-02-07 00:00:00"
"98cfd5fc-d8c9-1004-8a97-438cca05a146",null,"PA1106B","53",null,"2015-02-07 00:00:00"
"98d0994c-d8c9-1004-8a97-438cca05a146",null,"PA1105T","49",null,"2015-02-07 00:00:00"
"98d0994c-d8c9-1004-8a97-438cca05a146",null,"PA1105T","53",null,"2015-02-07 00:00:00"
"98d0994c-d8c9-1004-8a97-438cca05a146",null,"PA1105T","140",null,"2015-02-07 00:00:00"
"98d15c9c-d8c9-1004-8a97-438cca05a146",null,"PA1105LBL","49",null,"2015-02-07 00:00:00"
"98d15c9c-d8c9-1004-8a97-438cca05a146",null,"PA1105LBL","53",null,"2015-02-07 00:00:00"
"98d246fc-d8c9-1004-8a97-438cca05a146",null,"PA1105BY","49",null,"2015-02-07 00:00:00"
"98d246fc-d8c9-1004-8a97-438cca05a146",null,"PA1105BY","53",null,"2015-02-07 00:00:00"
"98d246fc-d8c9-1004-8a97-438cca05a146",null,"PA1105BY","140",null,"2015-02-07 00:00:00"
"98d3315c-d8c9-1004-8a97-438cca05a146",null,"PA1105BS","49",null,"2015-02-07 00:00:00"
"98d3315c-d8c9-1004-8a97-438cca05a146",null,"PA1105BS","53",null,"2015-02-07 00:00:00"
"98d3315c-d8c9-1004-8a97-438cca05a146",null,"PA1105BS","140",null,"2015-02-07 00:00:00"
"98d4df0c-d8c9-1004-8a97-438cca05a146",null,"PA1105BP","49",null,"2015-02-07 00:00:00"
"98d4df0c-d8c9-1004-8a97-438cca05a146",null,"PA1105BP","53",null,"2015-02-07 00:00:00"
"98d4df0c-d8c9-1004-8a97-438cca05a146",null,"PA1105BP","140",null,"2015-02-07 00:00:00"
"98d5c96c-d8c9-1004-8a97-438cca05a146",null,"PA1105BO","49",null,"2015-02-07 00:00:00"
"98d5c96c-d8c9-1004-8a97-438cca05a146",null,"PA1105BO","53",null,"2015-02-07 00:00:00"
"98d5c96c-d8c9-1004-8a97-438cca05a146",null,"PA1105BO","140",null,"2015-02-07 00:00:00"
"98d6b3cc-d8c9-1004-8a97-438cca05a146",null,"PA1105BLB","49",null,"2015-02-07 00:00:00"
"98d6b3cc-d8c9-1004-8a97-438cca05a146",null,"PA1105BLB","53",null,"2015-02-07 00:00:00"
"98d6b3cc-d8c9-1004-8a97-438cca05a146",null,"PA1105BLB","140",null,"2015-02-07 00:00:00"
"98d79e2c-d8c9-1004-8a97-438cca05a146",null,"PA1105BGR","49",null,"2015-02-07 00:00:00"
"98d79e2c-d8c9-1004-8a97-438cca05a146",null,"PA1105BGR","53",null,"2015-02-07 00:00:00"
"98d79e2c-d8c9-1004-8a97-438cca05a146",null,"PA1105BGR","140",null,"2015-02-07 00:00:00"
"98d8617c-d8c9-1004-8a97-438cca05a146",null,"PA1105BG","49",null,"2015-02-07 00:00:00"
"98d8617c-d8c9-1004-8a97-438cca05a146",null,"PA1105BG","53",null,"2015-02-07 00:00:00"
"98d8617c-d8c9-1004-8a97-438cca05a146",null,"PA1105BG","140",null,"2015-02-07 00:00:00"
"98d8fdbc-d8c9-1004-8a97-438cca05a146",null,"PA943T","49",null,"2015-02-07 00:00:00"
"98d8fdbc-d8c9-1004-8a97-438cca05a146",null,"PA943T","53",null,"2015-02-07 00:00:00"
"98d9e880-d8c9-1004-8a97-438cca05a146",null,"PA1088T","49",null,"2015-02-07 00:00:00"
"98d9e880-d8c9-1004-8a97-438cca05a146",null,"PA1088T","53",null,"2015-02-07 00:00:00"
"98d9e880-d8c9-1004-8a97-438cca05a146",null,"PA1088T","140",null,"2015-02-07 00:00:00"
"98daabd0-d8c9-1004-8a97-438cca05a146",null,"PA940T","49",null,"2015-02-07 00:00:00"
"98daabd0-d8c9-1004-8a97-438cca05a146",null,"PA940T","53",null,"2015-02-07 00:00:00"
"98db6f20-d8c9-1004-8a97-438cca05a146",null,"PA1102B","49",null,"2015-02-07 00:00:00"
"98db6f20-d8c9-1004-8a97-438cca05a146",null,"PA1102B","53",null,"2015-02-07 00:00:00"
"98dc5980-d8c9-1004-8a97-438cca05a146",null,"PA1101","49",null,"2015-02-07 00:00:00"
"98dc5980-d8c9-1004-8a97-438cca05a146",null,"PA1101","53",null,"2015-02-07 00:00:00"
"98dd6af0-d8c9-1004-8a97-438cca05a146",null,"PA679","49",null,"2015-02-07 00:00:00"
"98dd6af0-d8c9-1004-8a97-438cca05a146",null,"PA679","53",null,"2015-02-07 00:00:00"
"98de2e40-d8c9-1004-8a97-438cca05a146",null,"PA678","49",null,"2015-02-07 00:00:00"
"98de2e40-d8c9-1004-8a97-438cca05a146",null,"PA678","53",null,"2015-02-07 00:00:00"
"98df1904-d8c9-1004-8a97-438cca05a146",null,"PA677","49",null,"2015-02-07 00:00:00"
"98df1904-d8c9-1004-8a97-438cca05a146",null,"PA677","53",null,"2015-02-07 00:00:00"
"98dfdc54-d8c9-1004-8a97-438cca05a146",null,"PA689","49",null,"2015-02-07 00:00:00"
"98dfdc54-d8c9-1004-8a97-438cca05a146",null,"PA689","53",null,"2015-02-07 00:00:00"
"98e0c6b4-d8c9-1004-8a97-438cca05a146",null,"PA943R","49",null,"2015-02-07 00:00:00"
"98e0c6b4-d8c9-1004-8a97-438cca05a146",null,"PA943R","53",null,"2015-02-07 00:00:00"
"98e18a04-d8c9-1004-8a97-438cca05a146",null,"PA943B","49",null,"2015-02-07 00:00:00"
"98e18a04-d8c9-1004-8a97-438cca05a146",null,"PA943B","53",null,"2015-02-07 00:00:00"
"98e24d54-d8c9-1004-8a97-438cca05a146",null,"PA913Y","49",null,"2015-02-07 00:00:00"
"98e24d54-d8c9-1004-8a97-438cca05a146",null,"PA913Y","53",null,"2015-02-07 00:00:00"
"98e24d54-d8c9-1004-8a97-438cca05a146",null,"PA913Y","351",null,"2015-02-07 00:00:00"
"98e2e994-d8c9-1004-8a97-438cca05a146",null,"PA918W","49",null,"2015-02-07 00:00:00"
"98e2e994-d8c9-1004-8a97-438cca05a146",null,"PA918W","53",null,"2015-02-07 00:00:00"
"98e3fb04-d8c9-1004-8a97-438cca05a146",null,"PA918S","49",null,"2015-02-07 00:00:00"
"98e3fb04-d8c9-1004-8a97-438cca05a146",null,"PA918S","53",null,"2015-02-07 00:00:00"
